match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_seconds,p1_score_num,p2_score_num,score_diff,total_points_won_diff,games_diff,sets_diff,is_server_p1,serve_no_binary,is_break_point,is_game_point,p1_winners_total,p2_winners_total,p1_errors_total,p2_errors_total,p1_win_rate_5,p2_win_rate_5,p1_game_wins_3,point_in_match,total_points_in_match,match_progress,next_point_victor,target,target_3points
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:01,2,8,121,0,1,3,4,30,30,2,1,2,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259,3.105,1,131.0,C,NCTL,ND,4801.0,2,2,0,-5,-1,-1,0,1,False,False,17,17,17,17,0.4,0.6,2.0,121,198,0.6111111111111112,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:19,2,8,122,0,1,3,4,30,40,2,1,2,58,64,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.488,10.33,3,124.0,W,NCTL,ND,4819.0,2,3,-1,-6,-1,-1,0,1,False,True,17,18,17,17,0.2,0.8,2.0,122,198,0.6161616161616161,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:56,2,9,123,0,1,3,5,0,0,1,2,1,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.302,11.855,3,92.0,C,NCTL,ND,4856.0,0,0,0,-5,-2,-1,1,0,False,False,17,18,17,17,0.2,0.8,2.0,123,198,0.6212121212121212,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:21:33,2,9,124,0,1,3,5,15,0,1,2,1,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.875,1,90.0,C,NCTL,D,4893.0,1,0,1,-4,-2,-1,1,0,False,False,17,18,17,17,0.4,0.6,2.0,124,198,0.6262626262626263,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:22:05,2,9,125,0,1,3,5,30,0,1,1,1,61,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,4.438,1,108.0,BC,NCTL,D,4925.0,2,0,2,-3,-2,-1,1,1,False,False,17,18,17,17,0.6,0.4,2.0,125,198,0.6313131313131313,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:22:24,2,9,126,0,1,3,5,40,0,1,2,2,61,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.691,14.988,4,90.0,C,CTL,ND,4944.0,3,0,3,-4,-2,-1,1,0,False,True,17,18,17,17,0.6,0.4,1.0,126,198,0.6363636363636364,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:23:00,2,9,127,0,1,3,5,40,15,1,1,2,61,66,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.828,30.597,8,115.0,BW,NCTL,D,4980.0,3,1,2,-5,-2,-1,1,1,False,True,17,19,17,17,0.6,0.4,1.0,127,198,0.6414141414141414,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:23:32,2,9,128,0,1,3,5,40,30,1,1,1,62,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.686,15.921,3,111.0,C,NCTL,ND,5012.0,3,2,1,-4,-2,-1,1,1,False,True,17,19,17,17,0.6,0.4,2.0,128,198,0.6464646464646465,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:10,2,10,129,0,1,4,5,0,0,2,1,1,63,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.531,7.902,2,130.0,C,NCTL,ND,5110.0,0,0,0,-3,-1,-1,0,1,False,False,17,19,17,18,0.6,0.4,2.0,129,198,0.6515151515151515,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:33,2,10,130,0,1,4,5,15,0,2,1,2,63,67,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.145,7.154,3,115.0,C,NCTL,ND,5133.0,1,0,1,-4,-1,-1,0,1,False,False,17,20,17,18,0.4,0.6,2.0,130,198,0.6565656565656566,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:57,2,10,131,0,1,4,5,15,15,2,2,1,64,67,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.225,17.375,6,90.0,C,NCTL,ND,5157.0,1,1,0,-3,-1,-1,0,0,False,False,18,20,17,18,0.6,0.4,2.0,131,198,0.6616161616161617,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:26:43,2,10,132,0,1,4,5,30,15,2,1,2,64,68,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.422,18.992,5,129.0,W,CTL,ND,5203.0,2,1,1,-4,-1,-1,0,1,False,False,18,21,17,18,0.6,0.4,2.0,132,198,0.6666666666666666,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:27:16,2,10,133,0,1,4,5,30,30,2,1,1,65,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.083,5.216,2,133.0,BC,NCTL,ND,5236.0,2,2,0,-3,-1,-1,0,1,False,False,18,21,17,19,0.6,0.4,2.0,133,198,0.6717171717171717,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:27:43,2,10,134,0,1,4,5,40,30,2,1,2,65,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,11.694,9.143,3,123.0,C,NCTL,ND,5263.0,3,2,1,-4,-1,-1,0,1,True,True,18,21,17,19,0.4,0.6,2.0,134,198,0.6767676767676768,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:28:17,2,10,135,0,1,4,5,40,40,2,1,2,65,70,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.298,6.614,3,118.0,W,CTL,ND,5297.0,3,3,0,-5,-1,-1,0,1,False,False,18,22,17,19,0.4,0.6,2.0,135,198,0.6818181818181818,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:28:38,2,10,136,0,1,4,5,40,AD,2,2,2,65,71,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.69,12.612,3,84.0,BW,NCTL,ND,5318.0,3,4,-1,-6,-1,-1,0,0,False,True,18,22,17,19,0.2,0.8,1.0,136,198,0.6868686868686869,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:31:02,3,1,137,0,2,0,0,0,0,1,1,2,65,72,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.91,17.166,4,111.0,BW,NCTL,ND,5462.0,0,0,0,-7,0,-2,1,1,False,False,18,23,17,19,0.2,0.8,1.0,137,198,0.6919191919191919,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:31:30,3,1,138,0,2,0,0,0,15,1,1,1,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.506,3.032,1,106.0,C,NCTL,ND,5490.0,0,1,-1,-6,0,-2,1,1,False,False,18,23,17,19,0.2,0.8,1.0,138,198,0.696969696969697,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:31:49,3,1,139,0,2,0,0,15,15,1,1,1,67,72,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.129,19.585,3,121.0,C,NCTL,ND,5509.0,1,1,0,-5,0,-2,1,1,False,False,19,23,17,19,0.4,0.6,1.0,139,198,0.702020202020202,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:32:17,3,1,140,0,2,0,0,30,15,1,1,2,67,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.126,6.009,2,113.0,BW,CTL,ND,5537.0,2,1,1,-6,0,-2,1,1,False,False,19,23,18,19,0.4,0.6,1.0,140,198,0.7070707070707071,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:32:40,3,1,141,0,2,0,0,30,30,1,1,2,67,74,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.609,8.183,2,119.0,C,NCTL,ND,5560.0,2,2,0,-7,0,-2,1,1,False,False,19,23,19,19,0.4,0.6,1.0,141,198,0.7121212121212122,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:33:07,3,1,142,0,2,0,0,30,40,1,1,2,67,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.703,15.279,4,113.0,BW,NCTL,ND,5587.0,2,3,-1,-8,0,-2,1,1,True,True,19,23,19,19,0.4,0.6,1.0,142,198,0.7171717171717171,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:00,3,2,143,0,2,0,1,0,0,2,1,2,67,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795,0.468,1,121.0,C,NCTL,ND,5640.0,0,0,0,-9,-1,-2,0,1,False,False,19,24,19,19,0.2,0.8,1.0,143,198,0.7222222222222222,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:14,3,2,144,0,2,0,1,0,15,2,1,2,67,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.658,1,119.0,C,NCTL,ND,5654.0,0,1,-1,-10,-1,-2,0,1,False,False,19,24,19,19,0.0,1.0,1.0,144,198,0.7272727272727273,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:26,3,2,145,0,2,0,1,0,30,2,1,2,67,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906,2.517,1,111.0,W,NCTL,ND,5666.0,0,2,-2,-11,-1,-2,0,1,False,False,19,24,19,19,0.0,1.0,1.0,145,198,0.7323232323232324,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:34:43,3,2,146,0,2,0,1,0,40,2,2,1,68,78,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.662,18.369,6,98.0,B,NCTL,ND,5683.0,0,3,-3,-10,-1,-2,0,0,False,True,20,24,19,19,0.2,0.8,1.0,146,198,0.7373737373737373,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:35:20,3,2,147,0,2,0,1,15,40,2,1,2,68,79,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061,0.626,1,113.0,W,NCTL,ND,5720.0,1,3,-2,-11,-1,-2,0,1,False,True,20,25,19,19,0.2,0.8,1.0,147,198,0.7424242424242424,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:36:02,3,3,148,0,2,0,2,0,0,1,1,2,68,80,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.973,9.926,4,101.0,BW,NCTL,ND,5762.0,0,0,0,-12,-2,-2,1,1,False,False,20,26,19,19,0.2,0.8,0.0,148,198,0.7474747474747475,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:36:24,3,3,149,0,2,0,2,0,15,1,1,1,69,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736,1.462,1,102.0,C,NCTL,ND,5784.0,0,1,-1,-11,-2,-2,1,1,False,False,21,26,19,19,0.4,0.6,0.0,149,198,0.7525252525252525,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:36:45,3,3,150,0,2,0,2,15,15,1,1,2,69,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.063,4.751,2,112.0,BW,CTL,D,5805.0,1,1,0,-12,-2,-2,1,1,False,False,21,26,19,19,0.4,0.6,0.0,150,198,0.7575757575757576,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:37:07,3,3,151,0,2,0,2,15,30,1,1,1,70,81,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.81,54.552,13,118.0,W,NCTL,ND,5827.0,1,2,-1,-11,-2,-2,1,1,False,False,22,26,19,19,0.4,0.6,0.0,151,198,0.7626262626262627,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:37:51,3,3,152,0,2,0,2,30,30,1,1,1,71,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.894,4.553,1,113.0,BC,NCTL,D,5871.0,2,2,0,-10,-2,-2,1,1,False,False,22,26,19,19,0.6,0.4,0.0,152,198,0.7676767676767676,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:38:11,3,3,153,0,2,0,2,40,30,1,1,1,72,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.389,10.692,3,104.0,C,NCTL,ND,5891.0,3,2,1,-9,-2,-2,1,1,False,True,22,26,19,20,0.8,0.19999999999999996,1.0,153,198,0.7727272727272727,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:39:52,3,4,154,0,2,1,2,0,0,2,1,2,72,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636,2.233,1,132.0,BC,NCTL,ND,5992.0,0,0,0,-10,-1,-2,0,1,False,False,22,26,19,20,0.6,0.4,1.0,154,198,0.7777777777777778,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:05,3,4,155,0,2,1,2,0,15,2,2,2,72,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.154,4.583,1,87.0,B,NCTL,D,6005.0,0,1,-1,-11,-1,-2,0,0,False,False,22,26,20,20,0.6,0.4,1.0,155,198,0.7828282828282829,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:32,3,4,156,0,2,1,2,0,30,2,1,2,72,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.478,4.616,1,113.0,W,CTL,D,6032.0,0,2,-2,-12,-1,-2,0,1,False,False,22,26,20,20,0.4,0.6,1.0,156,198,0.7878787878787878,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:40:48,3,4,157,0,2,1,2,0,40,2,1,2,72,85,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053,0.634,1,119.0,C,NCTL,ND,6048.0,0,3,-3,-13,-1,-2,0,1,False,True,22,27,20,20,0.2,0.8,1.0,157,198,0.7929292929292929,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:41:19,3,5,158,0,2,1,3,0,0,1,1,1,73,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.697,2.834,1,108.0,W,CTL,ND,6079.0,0,0,0,-12,-2,-2,1,1,False,False,22,27,20,20,0.2,0.8,1.0,158,198,0.797979797979798,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:41:35,3,5,159,0,2,1,3,15,0,1,1,1,74,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.053,14.483,3,106.0,BW,NCTL,D,6095.0,1,0,1,-11,-2,-2,1,1,False,False,22,27,20,20,0.4,0.6,1.0,159,198,0.803030303030303,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:41:56,3,5,160,0,2,1,3,30,0,1,1,2,74,86,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.893,17.324,4,105.0,W,CTL,ND,6116.0,2,0,2,-12,-2,-2,1,1,False,False,22,28,20,20,0.4,0.6,1.0,160,198,0.8080808080808081,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:42:22,3,5,161,0,2,1,3,30,15,1,2,1,75,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.372,3.767,1,102.0,B,CTL,D,6142.0,2,1,1,-11,-2,-2,1,0,False,False,22,28,20,20,0.6,0.4,1.0,161,198,0.8131313131313131,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:42:54,3,5,162,0,2,1,3,40,15,1,1,2,75,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4,10.311,2,110.0,W,CTL,ND,6174.0,3,1,2,-12,-2,-2,1,1,False,True,22,28,20,20,0.6,0.4,1.0,162,198,0.8181818181818182,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:43:17,3,5,163,0,2,1,3,40,30,1,2,2,75,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.783,5.891,2,96.0,C,NCTL,ND,6197.0,3,2,1,-13,-2,-2,1,0,False,True,22,28,20,20,0.4,0.6,1.0,163,198,0.8232323232323232,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:43:52,3,5,164,0,2,1,3,40,40,1,1,1,76,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.119,5.154,1,120.0,C,NCTL,ND,6232.0,3,3,0,-12,-2,-2,1,1,False,False,22,28,20,20,0.4,0.6,1.0,164,198,0.8282828282828283,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:44:10,3,5,165,0,2,1,3,AD,40,1,1,2,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.806,7.12,2,117.0,BW,CTL,D,6250.0,4,3,1,-13,-2,-2,1,1,False,True,22,28,20,20,0.4,0.6,1.0,165,198,0.8333333333333334,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:44:34,3,5,166,0,2,1,3,40,40,1,1,1,77,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.234,15.572,5,111.0,C,NCTL,D,6274.0,3,3,0,-12,-2,-2,1,1,False,False,22,28,20,20,0.4,0.6,1.0,166,198,0.8383838383838383,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:45:03,3,5,167,0,2,1,3,AD,40,1,1,1,78,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967,3.323,1,114.0,BC,CTL,D,6303.0,4,3,1,-11,-2,-2,1,1,False,True,22,28,20,20,0.6,0.4,2.0,167,198,0.8434343434343434,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:46:32,3,6,168,0,2,2,3,0,0,2,1,2,78,90,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.921,24.792,7,111.0,W,CTL,D,6392.0,0,0,0,-12,-1,-2,0,1,False,False,22,29,20,20,0.6,0.4,2.0,168,198,0.8484848484848485,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:47:11,3,6,169,0,2,2,3,0,15,2,1,2,78,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0.578,1,128.0,C,CTL,ND,6431.0,0,1,-1,-13,-1,-2,0,1,False,False,22,30,20,20,0.4,0.6,2.0,169,198,0.8535353535353535,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:47:27,3,6,170,0,2,2,3,0,30,2,2,2,78,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.413,16.551,3,94.0,BC,NCTL,D,6447.0,0,2,-2,-14,-1,-2,0,0,False,False,22,30,20,20,0.4,0.6,2.0,170,198,0.8585858585858586,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:48:00,3,6,171,0,2,2,3,0,40,2,2,2,78,93,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.331,8.522,3,115.0,BC,NCTL,D,6480.0,0,3,-3,-15,-1,-2,0,0,False,True,22,30,20,20,0.2,0.8,2.0,171,198,0.8636363636363636,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:48:48,3,7,172,0,2,2,4,0,0,1,1,2,78,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.949,21.258,4,113.0,W,NCTL,D,6528.0,0,0,0,-16,-2,-2,1,1,False,False,22,30,20,20,0.0,1.0,2.0,172,198,0.8686868686868687,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:49:25,3,7,173,0,2,2,4,0,15,1,2,1,79,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.912,5.84,1,96.0,C,NCTL,D,6565.0,0,1,-1,-15,-2,-2,1,0,False,False,22,30,20,21,0.2,0.8,1.0,173,198,0.8737373737373737,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:49:55,3,7,174,0,2,2,4,15,15,1,2,2,79,95,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,4.175,2,101.0,BW,NCTL,D,6595.0,1,1,0,-16,-2,-2,1,0,False,False,22,31,20,21,0.2,0.8,1.0,174,198,0.8787878787878788,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:50:27,3,7,175,0,2,2,4,15,30,1,1,1,80,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181,5.73,1,104.0,C,NCTL,D,6627.0,1,2,-1,-15,-2,-2,1,1,False,False,22,31,20,21,0.4,0.6,1.0,175,198,0.8838383838383839,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:50:46,3,7,176,0,2,2,4,30,30,1,1,1,81,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.227,12.976,1,110.0,BW,NCTL,D,6646.0,2,2,0,-14,-2,-2,1,1,False,False,22,31,20,21,0.6,0.4,1.0,176,198,0.8888888888888888,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:51:06,3,7,177,0,2,2,4,40,30,1,1,1,82,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,4.823,1,97.0,BC,CTL,D,6666.0,3,2,1,-13,-2,-2,1,1,False,True,22,31,20,21,0.8,0.19999999999999996,2.0,177,198,0.8939393939393939,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:52:41,3,8,178,0,2,3,4,0,0,2,1,2,82,96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,0.908,1,131.0,C,NCTL,ND,6761.0,0,0,0,-14,-1,-2,0,1,False,False,22,32,20,21,0.6,0.4,2.0,178,198,0.898989898989899,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:52:57,3,8,179,0,2,3,4,0,15,2,1,2,82,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,0.722,1,124.0,W,CTL,ND,6777.0,0,1,-1,-15,-1,-2,0,1,False,False,22,33,20,21,0.6,0.4,2.0,179,198,0.9040404040404041,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:53:11,3,8,180,0,2,3,4,0,30,2,1,1,83,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.315,5.032,2,119.0,W,NCTL,ND,6791.0,0,2,-2,-14,-1,-2,0,1,False,False,22,33,20,21,0.6,0.4,2.0,180,198,0.9090909090909091,1.0,1,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:53:29,3,8,181,0,2,3,4,15,30,2,2,1,84,97,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.269,0.287,0,119.0,C,NCTL,ND,6809.0,1,2,-1,-13,-1,-2,0,0,False,False,22,33,20,22,0.6,0.4,2.0,181,198,0.9141414141414141,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:54:02,3,8,182,0,2,3,4,30,30,2,1,2,84,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44,4.593,1,116.0,W,CTL,D,6842.0,2,2,0,-14,-1,-2,0,1,False,False,22,33,20,22,0.4,0.6,2.0,182,198,0.9191919191919192,2.0,0,0
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:54:22,3,8,183,0,2,3,4,30,40,2,1,2,84,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.608,5.21,1,121.0,B,NCTL,D,6862.0,2,3,-1,-15,-1,-2,0,1,False,True,22,33,20,22,0.4,0.6,2.0,183,198,0.9242424242424242,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:54:55,3,9,184,0,2,3,5,0,0,1,1,1,85,99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,1.139,1,107.0,B,NCTL,ND,6895.0,0,0,0,-14,-2,-2,1,1,False,False,23,33,20,22,0.6,0.4,2.0,184,198,0.9292929292929293,2.0,0,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:55:11,3,9,185,0,2,3,5,15,0,1,2,2,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.269,15.449,2,102.0,BC,NCTL,D,6911.0,1,0,1,-15,-2,-2,1,0,False,False,23,33,20,22,0.4,0.6,2.0,185,198,0.9343434343434344,1.0,1,1
2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:55:42,3,9,186,0,2,3,5,15,15,1,2,1,86,100,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.419,23.468,7,101.0,BW,CTL,ND,6942.0,1,1,0,-14,-2,-2,1,0,False,False,24,33,20,22,0.4,0.6,2.0,186,198,0.9393939393939394,1.0,1,1
